Timestamp (s),filtered_x,filtered_y,filtered_z
4,0.0502380040707699,-0.145906409766923,0.0413850050919212
4.1,0.0500847120969057,-0.14212879021815,0.0398489347417912
4.2,0.0525561212974183,-0.13739658665058,0.0381203032390939
4.3,0.0560980323385567,-0.128487538439417,0.0359294510374206
4.4,0.0694202077859163,-0.105830183319601,0.0373037668728693
4.5,0.0723129656323306,-0.0902956128158376,0.0389653484894508
4.6,0.0703891318867077,-0.0857645727549549,0.0389845507066795
4.7,0.0725851119899515,-0.0779213869088334,0.0355554005376439
4.8,0.068504098920089,-0.0741252069970443,0.0354385743808528
4.9,0.0659124068332926,-0.0727485803604805,0.0347520476344645
5,0.0659927274525598,-0.0714919685847004,0.0339563235418142
5.1,0.0632716297824525,-0.0701263777308899,0.0320571762192064
5.2,0.0603651162156004,-0.0685480259351463,0.0313636576517097
5.3,0.0594991188068918,-0.0735041982579609,0.0303720774847132
5.4,0.0578578165367472,-0.07290292936342,0.0292879240868782
5.5,0.0552286287026839,-0.0744318454834381,0.0292019336973298
5.6,0.0539026159969112,-0.0744268422879146,0.0290362646849303
5.7,0.0519708124608824,-0.0738131147334085,0.0292415772183376
5.8,0.0480392340543176,-0.080427405497071,0.0260963119508831
5.9,0.0393332962749727,-0.121602241057975,0.0228933797591717
6,-0.0286506219339961,-0.120578213591181,0.0216626611582516
6.1,0.0475337610244711,-0.17372065855523,0.0228953819336187
6.2,0.0268066473244312,-0.147436899869801,0.0226079410990726
6.3,-0.0618203027928594,-0.0444034164187769,0.00608251810849331
6.4,-0.0296669387902657,-0.0219454815209414,-0.0293165740532181
6.5,0.0164378993306465,-0.0389329280016401,-0.0278326628108038
6.6,0.0662780073456363,-0.0939797121136554,-0.0218927840367708
6.7,0.00266205081583855,-0.0599440672350044,9.56791801085162E-05
6.8,-0.0584965527123598,-0.0621150488067662,0.0117928539295551
6.9,-0.0654947920008077,-0.0794471532350143,0.0119736836301278
7,-0.0517021246635924,-0.0849553223818778,0.00679888702778874
7.1,-0.0360703300802018,-0.0773692667102654,0.00318722214040806
7.2,-0.0328301488257466,-0.0666590382361755,0.000980205667432649
7.3,-0.0381883456000266,-0.0561881271658274,0.00705851122101864
7.4,-0.0336571641359074,-0.0514424216509127,0.00389733381250771
7.5,-0.0397299605705408,-0.0488498321333117,0.00791388526467757
7.6,-0.0705802704583208,-0.025067908841163,0.021245131948002
7.7,-0.00887132824618085,-0.050067116686223,0.00888317924700858
7.8,0.0425879623792253,-0.0858308983347647,0.00459775869207067
7.9,-0.00659410631324858,-0.0502538067695353,0.00870437149925466
8,-0.105001498054466,-0.0280174272387281,0.0183401800678514
8.1,-0.101591505286533,-0.0479955937255394,0.0185625832856867
8.2,-0.0364779116995285,-0.0715443494373437,0.00200583203536711
8.3,-0.00826937370074239,-0.0933303890753181,0.00127103145681599
8.4,-0.0529351236804988,-0.0462826528572534,0.0102842347276902
8.5,-0.134367121405376,-0.00961361552608897,0.0466167222946053
8.6,-0.0995275430574731,-0.041474431712907,0.0348896254698711
8.7,-0.0389247293263964,-0.07165207982324,0.0239823380600197
8.8,-0.0650638836092426,-0.0767719237855632,0.0312119735164681
8.9,-0.12790444241727,-0.0399215480341102,0.0339229537036551
9,-0.169244732896681,-0.0476756737978987,0.0424326557682919
9.1,-0.147788937160832,-0.063922997209331,0.0453923167175911
9.2,-0.0928050131609494,-0.0861161976224609,0.0209978238057427
9.3,-0.125560542286866,-0.0543883863312436,0.0281342670327
9.4,-0.181129775389105,-0.0365603686157924,0.0545010942364639
9.5,-0.147960813666956,-0.0461984743564123,0.0508700317928122
9.6,-0.114862661562682,-0.0533846633283324,0.0460480036672027
9.7,-0.0840280804233872,-0.0583638311533233,0.0388527733681574
9.8,-0.084639936268447,-0.0511352403505903,0.0364425187335014
9.9,-0.0815220248843632,-0.0471471372448499,0.0354560162226687
10,-0.0810239281379709,-0.0384818571353275,0.0359697320403322
10.1,-0.0759749000750492,-0.0332124123142341,0.0330988305698874
10.2,-0.074210508674832,-0.0325745036117799,0.0334592109358201
10.3,-0.0739366123280709,-0.031525406094522,0.0339359736018142
10.4,-0.0753495828782008,-0.0329097072899165,0.0338751471046885
10.5,-0.0736195638540828,-0.0312862956593105,0.0333563524378068
10.6,-0.0723898029529985,-0.0305509523179515,0.032887010507652
10.7,-0.0647232200612475,-0.0320878666640729,0.0317437718052824
10.8,-0.0589737451693546,-0.0273039148343199,0.0270964191346479
10.9,-0.0292625561305931,-0.039201494065236,0.0401881472491599
11,-0.0091652301347213,-0.0404130667426557,0.0418879731863502
11.1,-0.000145437952473295,-0.0435874428960267,0.0428634574526506
11.2,-0.0125759452620877,-0.0443948073765684,0.0392591508632376
11.3,0.0231039715293307,-0.0522987568064907,0.0484621422093044
11.4,-0.0393444018706214,-0.036445703960924,0.0384129968657685
11.5,-0.0724855386300733,-0.017554840155786,0.0155710051842008
11.6,0.00523924877697393,-0.0409082307081364,0.0356411563923457
11.7,-0.0733446125146302,-0.00637216465055041,0.00546121270874874
11.8,-0.0120584444058712,-0.0237703463765524,0.0269041823323082
11.9,-0.04481934010787,-0.0244744309053263,0.0341465388319416
12,-0.0798599597505677,-0.0223031303612744,0.0214409659687267
12.1,-0.0174427054449472,-0.0336407424725197,0.039153327153474
12.2,-0.0684186334497209,-0.0248571521072959,0.0283531476451752
12.3,-0.0605485168690575,-0.0270060452226278,0.0303974589109815
12.4,-0.059609872375559,-0.0277849737873802,0.0306232289118855
12.5,-0.0609281414865403,-0.0288636753938929,0.030546677878729
12.6,-0.0583642546058483,-0.0277155806697923,0.0303221850926552
12.7,-0.0567419537401778,-0.0271044010859947,0.0299277459925713
12.8,-0.0555260304835221,-0.0265886384716045,0.0295267170256533
12.9,-0.054733927488345,-0.0263881407603464,0.0285162090598298
13,-0.051941267483656,-0.0237734452243388,0.0277902638243588
13.1,-0.0490664692258468,-0.0231536601097512,0.0277721692843886
13.2,-0.0490261729510523,-0.0230185241760269,0.0270833699219678
13.3,-0.0486823946352693,-0.0225446623473628,0.0265015829257538
13.4,-0.0459293186337372,-0.0217499391354339,0.0257825665755143
13.5,-0.0425615281580204,-0.0204220258148014,0.0230409763787235
13.6,-0.0419798409824265,-0.0133445304570776,0.0234146712190468
13.7,-0.039372203657091,-0.0104935703290042,0.0227480720490064
13.8,-0.0348316483323969,-0.00902655107111699,0.0194734648764023
13.9,-0.033718541950992,-0.0119749635273715,0.0178006964867916
14,-0.03296715018071,-0.0124817137441707,0.0174887981538902
14.1,-0.0331794390113218,-0.0130174442235701,0.0167281994849833
14.2,-0.0343876608657906,-0.0109299004516491,0.0166438367575606
14.3,-0.0345238446826291,-0.0117295806775898,0.0167266359195662
14.4,-0.0339597966305566,-0.0106127432406123,0.0151156203378283
14.5,-0.0343953564043595,-0.0102429797447953,0.013655929916369
14.6,-0.0312892875981967,-0.0103849138111153,0.0144311828695033
14.7,-0.0299058814318092,-0.0121362320184427,0.0166546934716984
14.8,-0.0276486753948389,-0.0127378840326338,0.0183444177905777
14.9,-0.0292276891122266,-0.0138823708565804,0.0179155261760417
15,-0.0279337141000325,-0.0089330439100055,0.0174570254800933
15.1,-0.027099808974637,-0.00712767044239349,0.0160710347160965
15.2,-0.029164731542098,-0.00610244443185151,0.0153433766339835
15.3,-0.02891342982555,-0.00432326102708252,0.0156013576758034
15.4,-0.0315775346414357,-0.00404017863317892,0.0142896829966657
15.5,-0.0337445568757235,-0.0096095102019184,0.0111415595757069
15.6,-0.0365895678594384,-0.00154707735507514,0.00692324460897739
15.7,-0.0390988049913558,-0.00119174043420145,0.00335816588552245
15.8,-0.0408392668029667,-0.00235014779267621,-0.000484996820146384
15.9,-0.0407520314367604,-0.00247042557772736,-0.00370526667709918
16,-0.0392763333480554,-0.000476025108649242,-0.00791916640423715
16.1,-0.0415223179293088,-0.0017053318766323,-0.00529296460994817
16.2,-0.0417257891321345,-0.000847402855528867,-0.00337452664031728
16.3,-0.0419839100100838,-0.00163455126566304,-0.00242844292776779
16.4,-0.0397621719046569,0.001331664609884,-0.00228144097751235
16.5,-0.0404280935238544,0.000888232559913401,-0.0011901920063929
16.6,-0.0392308250649617,0.00192970572918464,-2.12059962851228E-05
16.7,-0.0382412424048594,0.00215167043729345,-0.000229997294417056
16.8,-0.0373658192510612,0.00183759950219757,-0.0012307146360508
16.9,-0.0362288093360197,0.00493858123573417,0.000579826635062497
17,-0.0295932496261673,0.00661032329809677,0.00483629526839629
17.1,-0.0230480590499313,0.00802478501024812,0.00645351804033492
17.2,-0.0199674149181623,0.016139708016197,0.00483400702562266
17.3,-0.0244213785192669,0.0078544085846826,0.00436114466531292
17.4,-0.0257258151758153,0.00597341355795975,0.00440069594617667
17.5,-0.0227743271433074,0.00124617892058191,0.00702683002552134
17.6,-0.0214303384952951,-0.00378515298398677,0.00845368833989096
17.7,-0.0230646854648721,-0.00854438048546418,0.00595865363492847
17.8,-0.0228865333011184,-0.00833854820396809,0.00533110369056722
17.9,-0.0210869012106739,-0.0100272973054811,0.00501300483934686
18,-0.0194199426816865,-0.0101866806122688,0.00175716836652254
18.1,-0.0168560245638372,-0.00885827189074282,-0.00258964294864535
18.2,-0.0154936563952728,-0.0103353934566144,-0.00570317436484611
18.3,-0.0154402514344324,-0.0117509864304425,-0.00776631378937123
18.4,-0.017971649526806,-0.010076038607241,-0.00813503238868466
18.5,-0.021386472578666,-0.0115136893875783,-0.00908928350223015
18.6,-0.0201377988751331,-0.00925529469027442,-0.00693119021942628
18.7,-0.0186478277009908,-0.00901068935578741,-0.00498631059257942
18.8,-0.0190500885367999,-0.00620563126703645,-0.00167657660670866
18.9,-0.0180399129085194,-0.00143671785849448,-0.000654743862472415
19,-0.0160220975495893,0.00120713287478351,-0.00199253673295962
19.1,-0.0157312154447656,0.00305748161481067,6.00308383411062E-05
19.2,-0.0170910847809276,-0.00067467848744709,0.00718688982793876
19.3,-0.0186457094945317,-0.000232971560344934,0.0123999261166865
19.4,-0.0192445122112707,-0.00208134208636851,0.0146182363776219
19.5,-0.0174432120816901,-0.00264057027000636,0.0148043477169794
19.6,-0.0161469366981921,-0.000184774516344749,0.0157598855872552
19.7,-0.0177943993940048,-0.00243673361341236,0.0156586381663054
19.8,-0.0178719240851155,-0.00342021163521131,0.0140949541790055
19.9,-0.0190262689575911,-0.00309524697857646,0.0148467886498034
20,-0.0172230133707107,-0.000927788956610743,0.0158759923133545
20.1,-0.0176027360156683,-0.00145251400583757,0.015235782239611
20.2,-0.017429749930112,-0.000797388841918011,0.0148001798700748
20.3,-0.0172256793441513,0.000464667552598351,0.0152135832393261
20.4,-0.0148104039109039,-0.000840363704508807,0.0162141933418659
20.5,-0.0111293661323655,-0.000160067316521964,0.0182660881844632
20.6,-0.00819987230271493,-0.00260599352711948,0.020613008635406
20.7,-0.00623190215273196,-0.00207245750069264,0.0220594277269699
20.8,-0.00608874274078594,-0.00236446747375831,0.0225391724999373
20.9,-0.00719243150553186,-0.00409511721885823,0.022511302087979
